Date,TransactionType,Amount,Currency,ExchangeRate,Balance,Merchant,Category,Subcategory,Country,City,IsFraud,Notes,CustomerSince,Amount_IDR,BalanceCategory
2025-05-11,DEBIT,33.37,USD,82.7368,-1199685.12,Amazon,Education,Course,Canada,Bengaluru,TRUE,PROMO APPLIED,,524576.13304,Negative
2024-04-13,CREDIT,41.96,INR,1.0,-1199474.21,Flipkart,Travel,Taxi,UK,Chennai,TRUE,,2021.0,7972.400000000001,Negative
2024-09-23,CREDIT,52.26,INR,1.0,-446823.06,Amazon,Automotive,Repair,UAE,Chennai,TRUE,MONTHLY SUBSCRIPTION,,9929.4,Negative
2024-06-18,DEBIT,33.37,USD,74.3105,-189753.47,LocalMart,Electronics,Accessory,India,Jaipur,TRUE,CASHBACK CREDITED,,471150.86315,Negative
2024-09-23,DEBIT,33.37,USD,79.6788,-1652609.66,Amazon,Electronics,Laptop,Canada,Mumbai,TRUE,REPEAT PURCHASE,2025.0,505187.49564,Negative
2025-08-13,REFUND,33.37,USD,73.0574,-159938.89,Swiggy,Travel,Flight,USA,Noida,TRUE,PROMO APPLIED,,463205.83322,Negative
2025-06-13,DEBIT,113.03,GBP,105.5922,-2868459.69,Reliance,Entertainment,Streaming,Canada,Pune,TRUE,REPEAT PURCHASE,,2267666.4095400004,Negative
2025-04-05,REFUND,14.1,USD,81.9192,-2825989.22,AutoZone,Dining,Restaurant,USA,Mumbai,TRUE,REPEAT PURCHASE,,219461.5368,Negative
2025-01-06,REFUND,28.34,AED,21.8273,-593973.44,Flipkart,Health,Pharmacy,Australia,Kolkata,TRUE,"CHARGEBACK REQUESTED -- VERIFY
CONTACT SUPPORT",2021.0,117531.27958,Negative
2025-07-05,DEBIT,33.37,USD,77.5632,-1130920.51,ElectroWorld,Entertainment,Concert,India,Noida,TRUE,MONTHLY SUBSCRIPTION,,491773.9569599999,Negative
2025-02-22,REFUND,61.8,AED,19.1547,-2238199.28,Paytm Mall,Clothing,Men,Canada,Delhi,TRUE,,,224914.48739999995,Negative
2023-10-04,DEBIT,30.1,USD,73.9093,-1076518.0,Reliance,Health,Pharmacy,Canada,Kolkata,TRUE,CASHBACK CREDITED,,422687.2867,Negative
2025-03-13,DEBIT,665.86,USD,74.197,-1641954.78,Zomato,Automotive,Repair,Australia,Bengaluru,TRUE,REPEAT PURCHASE,,9386914.7398,Negative
2023-12-17,CREDIT,4.81,INR,1.0,-155678.5,LocalMart,Entertainment,Movies,Canada,Delhi,TRUE,"SUSPECTED FRAUD -- VERIFY
CONTACT SUPPORT",2021.0,913.9,Negative
2023-11-02,REFUND,21.01,AED,19.1277,-595102.22,Myntra,Education,Course,UAE,Jaipur,TRUE,,2023.0,76355.86563000001,Negative
2024-02-08,DEBIT,79.05,USD,79.0815,-1197786.88,Reliance,Health,Pharmacy,USA,Noida,TRUE,"MANUAL ADJUSTMENT -- VERIFY
CONTACT SUPPORT",2020.0,1187764.58925,Negative
2025-03-10,CREDIT,4.76,AED,18.9427,-2230673.88,Starbucks,Dining,Cafe,USA,Delhi,TRUE,CASHBACK CREDITED,2025.0,17131.777879999998,Negative
2024-07-24,DEBIT,30.55,GBP,108.8583,-1435806.83,Paytm Mall,Entertainment,Movies,UAE,Noida,TRUE,CASHBACK CREDITED,2022.0,631868.0023500001,Negative
2024-06-18,CREDIT,14.9,INRR,1.0,-2514950.52,Amazon,Groceries,Supermarket,Australia,Bengaluru,TRUE,REPEAT PURCHASE,,2831.0,Negative
2024-11-03,DEBIT,33.37,INR,1.0,-2117867.11,LocalMart,Entertainment,Movies,UAE,Hyderabad,TRUE,MANUAL ADJUSTMENT,2021.0,6340.299999999999,Negative
2025-07-12,DEBIT,80.74,USD,78.7204,-1435979.92,Myntra,Health,Pharmacy,Canada,Chennai,TRUE,,,1207618.1682399998,Negative
2024-09-07,DEBIT,142.86,AED,18.6457,-1641954.78,Starbucks,Entertainment,Streaming,Australia,Bengaluru,TRUE,SUSPECTED FRAUD,2025.0,506107.69338000007,Negative
2025-08-10,DEBIT,26.64,GBP,99.6255,-1269682.36,LocalMart,Groceries,Specialty,UAE,Gurugram,TRUE,MONTHLY SUBSCRIPTION,,504264.43080000003,Negative
2024-04-10,REFUND,41.42,USD,79.7964,-182729.85,Amazon,Electronics,Accessory,UK,Pune,TRUE,MONTHLY SUBSCRIPTION,,627981.70872,Negative
2024-12-05,CREDIT,34.2,AED,21.4942,-540242.02,Myntra,Groceries,Specialty,Australia,Noida,TRUE,REPEAT PURCHASE,,139669.31160000002,Negative
2025-03-30,CREDIT,114.96,USD,75.2987,-2652780.05,Amazon,Utilities,Electricity,UK,Hyderabad,TRUE,CASHBACK CREDITED,,1644704.32488,Negative
2024-03-14,CREDIT,229.23,INR,1.0,-1129813.19,ShopEasy,Education,Books,UK,Chennai,TRUE,MANUAL ADJUSTMENT,,43553.7,Negative
2024-07-11,DEBIT,21.85,AED,21.3257,-2120734.28,Zomato,Dining,FastFood,UK,Mumbai,TRUE,PROMO APPLIED,2021.0,88533.64355000001,Negative
2024-05-28,DEBIT,16.64,INR,1.0,-1641954.78,BigBasket,Education,Course,India,Chennai,TRUE,SUSPECTED FRAUD,2024.0,3161.6,Negative
2025-07-15,DEBIT,15.34,INR,1.0,-2727824.6,ShopEasy,Travel,Flight,USA,Gurugram,TRUE,SUSPECTED FRAUD,,2914.6,Negative
2025-08-06,CREDIT,11.74,USD,80.5881,-1675771.56,Walmart,Education,Books,India,Hyderabad,TRUE,MONTHLY SUBSCRIPTION,,179759.81586,Negative
2024-05-09,CREDIT,46.67,INR,1.0,-489911.6,Walmart,Health,Pharmacy,Australia,Bengaluru,TRUE,,2015.0,8867.300000000001,Negative
2024-02-08,CREDIT,33.37,USD,79.3949,-1642480.37,LocalMart,Utilities,Internet,UAE,Pune,TRUE,REPEAT PURCHASE,2019.0,503387.48446999997,Negative
2024-10-26,REFUND,68.75,INR,1.0,-2774890.79,Paytm Mall,Education,Books,Australia,Mumbai,TRUE,REPEAT PURCHASE,2016.0,13062.5,Negative
2023-10-03,DEBIT,33.37,INR,1.0,-1641954.78,Amazon,Automotive,Fuel,India,Mumbai,TRUE,CASHBACK CREDITED,,6340.299999999999,Negative
2024-12-26,DEBIT,92.71,INR,1.0,-2773153.53,AutoZone,Education,Books,UAE,Jaipur,TRUE,MONTHLY SUBSCRIPTION,,17614.899999999998,Negative
2024-08-19,DEBIT,40.72,USD,75.4999,-2120843.33,Myntra,Groceries,Specialty,UK,Delhi,TRUE,,,584127.62632,Negative
2024-10-30,DEBIT,33.37,USD,73.5066,-1078320.02,Amazon,Utilities,Electricity,Canada,Delhi,TRUE,PROMO APPLIED,,466053.89598000003,Negative
2025-01-14,DEBIT,83.31,USD,81.054,-1641954.78,Flipkart,Electronics,Laptop,India,Bengaluru,TRUE,PROMO APPLIED,2019.0,1282995.6606,Negative
2024-11-29,DEBIT,33.37,AED,20.2089,-1269407.41,BigBasket,Clothing,Men,USA,Bengaluru,TRUE,SUSPECTED FRAUD,,128130.48867,Negative
2024-02-18,REFUND,8.42,INR,1.0,-1850272.09,AutoZone,Clothing,Men,Canada,Pune,TRUE,,2025.0,1599.8,Negative
2024-07-04,DEBIT,85.63,USD,79.6105,-175916.06,ElectroWorld,Utilities,Electricity,India,Gurugram,TRUE,,,1295238.9518499998,Negative
2024-04-08,DEBIT,2.88,INR,1.0,-2419593.25,LocalMart,Dining,Cafe,Australia,Mumbai,TRUE,REPEAT PURCHASE,2018.0,547.1999999999999,Negative
2024-12-11,DEBIT,33.37,USD,77.0372,-2650096.4,LocalMart,Entertainment,Streaming,Australia,Mumbai,TRUE,REPEAT PURCHASE,,488438.95915999997,Negative
2024-04-09,CREDIT,9.79,USD,80.8657,-1641954.78,AutoZone,Electronics,Accessory,Canada,Jaipur,TRUE,MONTHLY SUBSCRIPTION,,150418.28857,Negative
2023-12-27,DEBIT,19.02,GBP,99.6188,-447337.41,LocalMart,Dining,Cafe,India,Pune,TRUE,MONTHLY SUBSCRIPTION,,360002.41943999997,Negative
2024-10-17,REFUND,33.37,USD,80.0179,-2254578.2,Myntra,Education,Books,India,Bengaluru,TRUE,,2016.0,507337.49137,Negative
2025-07-14,DEBIT,33.37,AED,20.5856,-2237418.11,Swiggy,Automotive,Fuel,India,Hyderabad,TRUE,CASHBACK CREDITED,,130518.87968,Negative
2024-01-11,DEBIT,34.9,GBP,96.5995,-593990.89,ElectroWorld,Automotive,Fuel,UK,Jaipur,TRUE,REPEAT PURCHASE,,640551.2845,Negative
2024-02-07,CREDIT,63.56,AED,20.6161,-593539.5,LocalMart,Education,Course,UAE,Kolkata,TRUE,MONTHLY SUBSCRIPTION,,248968.27004,Negative
2024-08-20,DEBIT,24.88,GBP,96.143,-2903985.47,AutoZone,Health,Clinic,India,Noida,TRUE,,2022.0,454487.1896,Negative
2024-10-11,DEBIT,175.21,GBP,106.4945,-1627112.49,ShopEasy,Electronics,Mobile,India,Chennai,TRUE,CHARGEBACK REQUESTED,2020.0,3545191.2555500004,Negative
2023-12-08,REFUND,49.18,USD,80.171,-1639750.85,BigBasket,Education,Course,India,Chennai,TRUE,,2020.0,749133.8582000001,Negative
2023-10-20,DEBIT,18.54,AED,21.4678,-541967.17,ShopEasy,Groceries,Specialty,India,Gurugram,TRUE,MANUAL ADJUSTMENT,,75622.47228,Negative
2025-04-08,DEBIT,22.12,USD,78.0071,-2120737.69,Amazon,Automotive,Fuel,UK,Kolkata,TRUE,MANUAL ADJUSTMENT,,327848.23988,Negative
2024-02-25,DEBIT,52.51,GBP,94.0494,-2515093.79,Myntra,Health,Clinic,India,Bengaluru,TRUE,PROMO APPLIED,2024.0,938321.45886,Negative
2024-07-10,DEBIT,5.5,USD,82.0637,-1288589.85,Walmart,Automotive,Repair,India,Delhi,TRUE,PROMO APPLIED,,85756.5665,Negative
2025-08-13,CREDIT,149.33,INR,1.0,-2900714.31,AutoZone,Clothing,Men,USA,Pune,TRUE,SUSPECTED FRAUD,2023.0,28372.7,Negative
2024-10-10,DEBIT,32.24,USD,79.9663,-2230616.07,Zomato,Electronics,Accessory,UK,Noida,TRUE,,2020.0,489841.5672800001,Negative
2023-12-01,DEBIT,16.13,INR,1.0,-189835.41,ShopEasy,Education,Books,India,Chennai,TRUE,PROMO APPLIED,,3064.7,Negative
2025-08-21,DEBIT,18.43,AED,20.4764,-2208827.77,ElectroWorld,Groceries,Specialty,UAE,Hyderabad,TRUE,CHARGEBACK REQUESTED,2017.0,71702.20988000001,Negative
2024-02-25,REFUND,1.55,USD,80.8335,-973994.29,Swiggy,Automotive,Repair,Australia,Bengaluru,TRUE,MANUAL ADJUSTMENT,2021.0,23805.46575,Negative
2024-08-30,DEBIT,10.85,GBP,99.8504,-1288587.1,Starbucks,Groceries,Supermarket,UK,Hyderabad,TRUE,MANUAL ADJUSTMENT,2023.0,205841.5996,Negative
2024-08-02,REFUND,11.19,INR,1.0,-595539.22,AutoZone,Dining,Restaurant,USA,Pune,TRUE,PROMO APPLIED,2017.0,2126.1,Negative
2025-08-03,DEBIT,22.85,INR,1.0,-447358.67,Flipkart,Health,Clinic,Canada,Delhi,TRUE,SUSPECTED FRAUD,,4341.5,Negative
2025-05-12,REFUND,6.99,USD,82.5416,-976448.11,Myntra,Automotive,Repair,UAE,Delhi,TRUE,MANUAL ADJUSTMENT,,109623.49896,Negative
2024-02-26,DEBIT,56.67,USD,72.2419,-537859.71,BigBasket,Entertainment,Movies,UAE,Pune,TRUE,MANUAL ADJUSTMENT,,777850.20987,Negative
2025-04-04,DEBIT,396.18,INR,1.0,-1641954.78,LocalMart,Travel,Flight,Canada,Bengaluru,TRUE,,,75274.2,Negative
2025-01-12,DEBIT,78.01,INR,1.0,-1641954.78,Starbucks,Health,Pharmacy,Canada,Delhi,TRUE,MANUAL ADJUSTMENT,,14821.900000000001,Negative
2024-12-18,CREDIT,581.75,AED,21.471,-2514044.36,Walmart,Entertainment,Movies,Canada,Mumbai,TRUE,MANUAL ADJUSTMENT,,2373243.3075,Negative
2025-05-11,DEBIT,7.65,USD,74.8251,-1199688.94,BigBasket,Electronics,Accessory,Canada,Mumbai,TRUE,SUSPECTED FRAUD,2018.0,108758.28285000002,Negative
2024-06-22,REFUND,11.99,AED,18.8446,-1714152.89,Reliance,Electronics,Laptop,USA,Kolkata,TRUE,,,42929.88326,Negative
2024-01-14,DEBIT,47.24,USD,82.3131,-1641954.78,ShopEasy,Electronics,Mobile,UAE,Delhi,TRUE,CHARGEBACK REQUESTED,,738809.46036,Negative
2024-03-17,REFUND,6.42,AED,18.4325,-2208776.42,Zomato,Utilities,Water,UAE,Kolkata,TRUE,MANUAL ADJUSTMENT,2019.0,22483.9635,Negative
2025-03-20,CREDIT,2.34,GBP,97.9728,-2901622.33,Reliance,Automotive,Repair,UAE,Bengaluru,TRUE,SUSPECTED FRAUD,2024.0,43558.70688,Negative
2024-12-26,DEBIT,33.37,USD,77.1076,-1213652.47,Swiggy,Education,Books,USA,Gurugram,TRUE,MANUAL ADJUSTMENT,,488885.31627999997,Negative
2024-12-15,DEBIT,41.17,USD,72.9737,-1624122.59,Starbucks,Travel,Taxi,Australia,Noida,TRUE,PROMO APPLIED,,570822.17351,Negative
2025-05-12,DEBIT,42.85,INR,1.0,-1640339.49,Amazon,Clothing,Women,India,Jaipur,TRUE,MANUAL ADJUSTMENT,2021.0,8141.5,Negative
2024-10-19,CREDIT,49.26,USD,82.5184,-595187.67,Walmart,Travel,Taxi,Australia,Gurugram,TRUE,,,772322.7129599999,Negative
2024-11-16,CREDIT,39.17,USD,75.5361,-2119384.75,BigBasket,Dining,Restaurant,Canada,Delhi,TRUE,CASHBACK CREDITED,,562162.3170300002,Negative
2024-04-30,REFUND,122.71,GBP,94.9992,-435051.29,Myntra,Health,Pharmacy,UAE,Noida,TRUE,MANUAL ADJUSTMENT,,2214896.84808,Negative
2023-11-02,CREDIT,15.11,INR,1.0,-1143568.13,Amazon,Travel,Hotel,Australia,Chennai,TRUE,,,2870.9,Negative
2024-06-29,DEBIT,16.59,USD,81.9139,-259282.28,Flipkart,Travel,Taxi,Australia,Hyderabad,TRUE,PROMO APPLIED,,258200.80419,Negative
2023-09-14,DEBIT,40.15,USD,80.8811,-1935983.38,Paytm Mall,Electronics,Accessory,UK,Jaipur,TRUE,REPEAT PURCHASE,,617001.47135,Negative
2024-08-21,DEBIT,182.11,INR,1.0,-1641954.78,BigBasket,Electronics,Mobile,UAE,Pune,TRUE,PROMO APPLIED,,34600.9,Negative
2025-06-01,REFUND,130.04,USD,76.3842,-1077381.82,AutoZone,Clothing,Women,India,Chennai,TRUE,MANUAL ADJUSTMENT,,1887270.25992,Negative
2024-05-07,DEBIT,41.33,INR,1.0,-1714234.03,Swiggy,Health,Clinic,USA,Hyderabad,TRUE,,,7852.7,Negative
2025-06-19,CREDIT,28.64,INR ,1.0,-985862.55,Starbucks,Groceries,Supermarket,USA,Jaipur,TRUE,,,5441.6,Negative
2024-12-23,CREDIT,47.19,INR,1.0,-2903973.03,ShopEasy,Electronics,Laptop,UK,Noida,TRUE,PROMO APPLIED,,8966.1,Negative
2025-08-22,CREDIT,33.37,AED,19.0668,-1641954.78,Myntra,Groceries,Supermarket,UK,Mumbai,TRUE,CHARGEBACK REQUESTED,2024.0,120889.23203999999,Negative
2024-06-21,CREDIT,146.23,GBP,106.9826,-2118850.87,Starbucks,Clothing,Women,UK,Mumbai,TRUE,SUSPECTED FRAUD,2022.0,2972372.46362,Negative
2024-03-25,CREDIT,26.81,INR,1.0,-2933143.6,Myntra,Clothing,Men,UK,Chennai,TRUE,CASHBACK CREDITED,,5093.9,Negative
2023-12-28,REFUND,115.34,INR,1.0,-974724.14,Flipkart,Health,Clinic,India,Bengaluru,TRUE,,,21914.600000000002,Negative
2024-09-20,DEBIT,46.29,GBP,106.3867,-2538307.2,LocalMart,Dining,Cafe,USA,Mumbai,TRUE,,2020.0,935681.66517,Negative
2025-04-24,CREDIT,39.98,INR,1.0,-1652336.08,Swiggy,Automotive,Fuel,USA,Kolkata,TRUE,"SUSPECTED FRAUD -- VERIFY
CONTACT SUPPORT",2015.0,7596.2,Negative
2024-05-07,DEBIT,4.45,INR,1.0,-2419625.28,ShopEasy,Clothing,Men,Australia,Bengaluru,TRUE,CASHBACK CREDITED,,845.5,Negative
2024-11-17,DEBIT,18.6,USD,75.4826,-2229917.36,Swiggy,Electronics,Accessory,UAE,Gurugram,TRUE,SUSPECTED FRAUD,,266755.50840000005,Negative
2025-05-18,CREDIT,137.03,GBP,102.308,-1713511.26,Starbucks,Travel,Flight,Canada,Jaipur,TRUE,MANUAL ADJUSTMENT,2023.0,2663660.3956,Negative
2023-12-04,DEBIT,48.03,USD,82.3948,-593883.38,Walmart,Groceries,Specialty,Australia,Chennai,TRUE,MANUAL ADJUSTMENT,,751910.2263600001,Negative
2024-07-24,DEBIT,183.94,USD,82.9285,-1641954.78,Walmart,Travel,Taxi,UK,Jaipur,TRUE,CHARGEBACK REQUESTED,,2898234.9751,Negative
2025-02-05,DEBIT,8.03,USD,73.4499,-1641954.78,Flipkart,Automotive,Fuel,Canada,Bengaluru,TRUE,CASHBACK CREDITED,2022.0,112062.51242999999,Negative
2024-06-11,DEBIT,15.65,USD,72.2542,-2867969.35,ShopEasy,Automotive,Repair,Canada,Bengaluru,TRUE,PROMO APPLIED,2019.0,214847.8637,Negative
2024-09-20,DEBIT,33.37,AED,21.6066,-2775464.74,BigBasket,Travel,Hotel,Australia,Pune,TRUE,,,136992.32598,Negative
2023-12-31,DEBIT,25.15,AED,20.7496,-1412452.88,BigBasket,Health,Pharmacy,Canada,Bengaluru,TRUE,MANUAL ADJUSTMENT,2022.0,99151.9636,Negative
2023-11-19,DEBIT,103.49,USD,78.3868,-1641954.78,Myntra,Health,Clinic,Australia,Delhi,TRUE,REPEAT PURCHASE,2016.0,1541327.4870799999,Negative
2025-02-28,DEBIT,25.62,AED,18.4586,-2869029.28,ShopEasy,Dining,Cafe,Canada,Hyderabad,TRUE,REPEAT PURCHASE,,89852.77308,Negative
2025-07-30,CREDIT,17.55,INR,1.0,-2678686.49,Swiggy,Entertainment,Movies,USA,Delhi,TRUE,,2021.0,3334.5,Negative
2024-02-22,CREDIT,33.37,USD,72.1174,-530171.42,Swiggy,Electronics,Laptop,UK,Bengaluru,TRUE,CHARGEBACK REQUESTED,2022.0,457245.95121999993,Negative
2025-06-06,DEBIT,33.37,GBP,90.4962,-2775582.06,ShopEasy,Health,Pharmacy,UK,Hyderabad,TRUE,CHARGEBACK REQUESTED,,573773.05686,Negative
2025-02-22,CREDIT,33.37,USD,77.7778,-1641954.78,Zomato,Education,Course,UAE,Pune,TRUE,CHARGEBACK REQUESTED,2023.0,493134.58534,Negative
2024-03-18,CREDIT,28.86,AED,19.2978,-182804.21,Walmart,Clothing,Men,UAE,Chennai,TRUE,SUSPECTED FRAUD,,105817.55651999998,Negative
2025-06-09,CREDIT,165.43,INR,1.0,-1641954.78,BigBasket,Electronics,Mobile,Canada,Delhi,TRUE,PROMO APPLIED,,31431.7,Negative
2025-07-21,CREDIT,1.59,AED,21.5741,-1168313.0,Myntra,Travel,Taxi,India,Bengaluru,TRUE,PROMO APPLIED,,6517.535610000001,Negative
2025-02-19,REFUND,33.37,USD,75.1408,-1653588.37,Paytm Mall,Electronics,Mobile,UAE,Noida,TRUE,CHARGEBACK REQUESTED,,476415.21424,Negative
2024-02-13,DEBIT,7.94,AED,21.5064,-1559317.21,Zomato,Health,Pharmacy,UK,Delhi,TRUE,CHARGEBACK REQUESTED,2016.0,32444.55504,Negative
2025-03-10,DEBIT,4.7,INR,1.0,-276325.38,Zomato,Travel,Flight,USA,Jaipur,TRUE,PROMO APPLIED,2023.0,893.0,Negative
2023-09-18,DEBIT,13.67,INR,1.0,-1641954.78,ShopEasy,Travel,Flight,UK,Mumbai,TRUE,SUSPECTED FRAUD,,2597.3,Negative
2025-06-11,CREDIT,122.8,USD,79.0578,-1641954.78,LocalMart,Travel,Flight,Australia,Noida,TRUE,MONTHLY SUBSCRIPTION,,1844576.5895999998,Negative
2023-09-19,CREDIT,5.91,AED,19.351,-1937202.22,ShopEasy,Dining,Restaurant,Canada,Bengaluru,TRUE,MONTHLY SUBSCRIPTION,,21729.2379,Negative
2024-02-23,REFUND,7.68,INR,1.0,-2118173.2,LocalMart,Electronics,Mobile,Australia,Pune,TRUE,MANUAL ADJUSTMENT,,1459.2,Negative
2023-10-11,REFUND,33.37,USD,72.483,-1641954.78,ShopEasy,Automotive,Fuel,USA,Mumbai,TRUE,REPEAT PURCHASE,,459563.96489999996,Negative
2025-07-24,DEBIT,5.8,USD,76.4197,-1270562.6,Reliance,Automotive,Fuel,Canada,Noida,TRUE,MANUAL ADJUSTMENT,,84214.5094,Negative
2024-08-28,CREDIT,33.37,USD,78.7343,-2592850.16,Paytm Mall,Clothing,Men,Canada,Gurugram,TRUE,CHARGEBACK REQUESTED,,499199.08229,Negative
2023-10-18,DEBIT,45.95,USD,76.0521,-2679285.33,Myntra,Electronics,Accessory,India,Bengaluru,TRUE,MANUAL ADJUSTMENT,,663972.8590500001,Negative
2025-08-12,DEBIT,37.42,USD,80.1486,-1214370.56,Walmart,Dining,Cafe,Canada,Mumbai,TRUE,SUSPECTED FRAUD,,569840.51628,Negative
2024-04-05,REFUND,42.12,INR,1.0,-2429547.03,Flipkart,Clothing,Men,USA,Gurugram,TRUE,"REPEAT PURCHASE -- VERIFY
CONTACT SUPPORT",,8002.799999999999,Negative
2023-11-02,REFUND,4.01,INR,1.0,-1641954.78,BigBasket,Entertainment,Streaming,Australia,Mumbai,TRUE,PROMO APPLIED,2015.0,761.9,Negative
2025-04-20,DEBIT,5.19,GBP,103.5826,-2934394.69,Reliance,Education,Course,India,Jaipur,TRUE,PROMO APPLIED,,102142.80186,Negative
2024-10-29,CREDIT,33.37,INR,1.0,-1199181.57,Reliance,Clothing,Men,USA,Bengaluru,TRUE,CASHBACK CREDITED,,6340.299999999999,Negative
2023-09-28,DEBIT,73.88,AED,20.3972,-1273004.12,Zomato,Travel,Taxi,USA,Pune,TRUE,CHARGEBACK REQUESTED,,286319.57584,Negative
2025-05-06,DEBIT,124.11,USD,76.2819,-1168262.69,BigBasket,Utilities,Internet,Canada,Delhi,TRUE,PROMO APPLIED,,1798795.8557099998,Negative
2024-09-21,CREDIT,34.51,USD,73.7809,-1652144.17,Reliance,Utilities,Internet,UK,Jaipur,TRUE,PROMO APPLIED,,483773.98321000003,Negative
2025-04-28,DEBIT,33.37,INR,1.0,-1809005.75,LocalMart,Groceries,Specialty,UAE,Hyderabad,TRUE,,,6340.299999999999,Negative
2025-02-01,CREDIT,12.19,AED,19.582,-1624684.04,Reliance,Utilities,Electricity,Australia,Mumbai,TRUE,SUSPECTED FRAUD,,45353.8702,Negative
2025-03-26,CREDIT,33.37,INR,1.0,-1641954.78,Myntra,Utilities,Water,USA,Bengaluru,TRUE,MANUAL ADJUSTMENT,2022.0,6340.299999999999,Negative
2025-09-05,DEBIT,11.42,GBP,99.1405,-985895.65,LocalMart,Dining,FastFood,Australia,Chennai,TRUE,REPEAT PURCHASE,2023.0,215115.0569,Negative
2024-12-18,REFUND,54.35,GBP,102.2908,-176020.68,AutoZone,Groceries,Supermarket,USA,Noida,TRUE,CHARGEBACK REQUESTED,2022.0,1056305.9462000001,Negative
2024-11-11,DEBIT,15.78,GBP,92.1491,-1641954.78,Paytm Mall,Utilities,Electricity,Canada,Kolkata,TRUE,CHARGEBACK REQUESTED,,276281.43162000005,Negative
2024-04-10,REFUND,13.26,INR,1.0,-1198171.55,Flipkart,Education,Books,Canada,Pune,TRUE,CHARGEBACK REQUESTED,,2519.4,Negative
2024-11-11,DEBIT,9.87,INR,1.0,-1641954.78,ShopEasy,Entertainment,Concert,UK,Kolkata,TRUE,MANUAL ADJUSTMENT,,1875.3,Negative
2024-01-02,DEBIT,114.32,USD,72.1431,-173907.91,Reliance,Groceries,Specialty,Canada,Hyderabad,TRUE,MONTHLY SUBSCRIPTION,,1567005.84648,Negative
2025-04-11,DEBIT,33.37,INR,1.0,-1714006.66,Flipkart,Automotive,Fuel,UAE,Hyderabad,TRUE,CHARGEBACK REQUESTED,,6340.299999999999,Negative
2025-07-19,DEBIT,37.2,AED,19.6539,-1641954.78,Walmart,Health,Pharmacy,UK,Kolkata,TRUE,CASHBACK CREDITED,2023.0,138913.7652,Negative
2024-08-10,DEBIT,22.34,AED,20.6358,-1198878.38,ElectroWorld,Education,Books,UK,Hyderabad,TRUE,CHARGEBACK REQUESTED,,87590.71668,Negative
2023-12-21,REFUND,5.1,INR,1.0,-1641954.78,ShopEasy,Dining,Restaurant,USA,Hyderabad,TRUE,CHARGEBACK REQUESTED,2026.0,968.9999999999999,Negative
2023-09-27,CREDIT,5.31,AED,21.4394,-530330.5,ShopEasy,Entertainment,Movies,India,Noida,TRUE,,,21630.210659999997,Negative
2025-08-28,REFUND,88.62,USD,72.0619,-1641954.78,Reliance,Groceries,Specialty,USA,Delhi,TRUE,MANUAL ADJUSTMENT,2015.0,1213363.8598200001,Negative
2025-03-17,DEBIT,197.29,INR,1.0,-1435912.49,Swiggy,Groceries,Specialty,USA,Mumbai,TRUE,PROMO APPLIED,,37485.1,Negative
2025-06-15,DEBIT,33.37,USD,74.1705,-1641954.78,ElectroWorld,Automotive,Fuel,UK,Hyderabad,TRUE,CHARGEBACK REQUESTED,,470263.22114999994,Negative
2023-11-01,CREDIT,11.34,USD,73.3817,-2118198.92,AutoZone,Education,Books,Canada,Chennai,TRUE,REPEAT PURCHASE,,158108.21081999998,Negative
2024-03-03,REFUND,36.94,USD,77.3687,-2775279.67,BigBasket,Groceries,Specialty,Australia,Kolkata,TRUE,MONTHLY SUBSCRIPTION,,543019.95782,Negative
2025-09-03,CREDIT,6.68,INR,1.0,-565187.6,AutoZone,Health,Clinic,UAE,Jaipur,TRUE,PROMO APPLIED,,1269.2,Negative
2025-01-02,CREDIT,12.83,INR,1.0,-281111.98,Walmart,Education,Course,Canada,Hyderabad,TRUE,SUSPECTED FRAUD,2023.0,2437.7,Negative
2024-05-08,CREDIT,33.37,USD,78.331,-1200020.33,Paytm Mall,Entertainment,Concert,India,Pune,TRUE,REPEAT PURCHASE,,496642.03929999995,Negative
2025-08-20,CREDIT,10.94,USD,73.3963,-445322.78,ShopEasy,Electronics,Accessory,Australia,Jaipur,TRUE,REPEAT PURCHASE,2020.0,152561.54918,Negative
2024-04-27,DEBIT,25.67,GBP,101.9071,-1641908.76,Swiggy,Clothing,Men,USA,Mumbai,TRUE,CASHBACK CREDITED,,497031.49883,Negative
2025-09-07,DEBIT,33.37,GBP,99.2957,-2236897.03,Myntra,Dining,FastFood,Canada,Jaipur,TRUE,,2020.0,629564.52671,Negative
2024-10-17,DEBIT,9.93,USD,79.9236,-1624650.12,ShopEasy,Clothing,Men,UK,Jaipur,TRUE,MANUAL ADJUSTMENT,2016.0,150791.85611999998,Negative
2025-03-06,CREDIT,12.74,INR ,1.0,-1641954.78,Flipkart,Education,Books,UK,Bengaluru,TRUE,MONTHLY SUBSCRIPTION,,2420.6,Negative
2025-04-26,DEBIT,158.41,USD,75.5429,-1150848.53,Flipkart,Electronics,Mobile,UAE,Pune,TRUE,PROMO APPLIED,2022.0,2273682.64991,Negative
2024-06-01,DEBIT,19.92,GBP,100.4808,-1641954.78,BigBasket,Groceries,Supermarket,Australia,Gurugram,TRUE,,,380299.73184,Negative
2024-01-02,DEBIT,117.6,INR,1.0,-1170173.38,LocalMart,Electronics,Laptop,Australia,Bengaluru,TRUE,REPEAT PURCHASE,,22344.0,Negative
